grid_id,PR,BH_avg,APAR,RD,poi_diversity,dominant_function_ratio,PD,ED,LPI,nli,LST_mean
15497,2.045243084932962,14.489690721649485,0.3442034953131475,410.0777057004346,3.0,0.6666666666666666,4.0,8000.0,82.25,16.335,29.626666666666694
15498,1.8789237465815465,14.30281690140845,0.3802302075096094,294.5920855498593,1.0,1.0,4.0,9700.0,79.0,17.2175,29.443809523809552
15499,0.591161541931477,14.614285714285714,0.303225283449421,107.30751541664588,5.0,0.5,44.0,15200.0,77.75,13.8225,29.535238095238128
15500,1.5624644522830236,22.64383561643836,0.3105231008172602,274.1632863704588,4.0,0.4,16.0,13100.0,78.5,14.14,29.53541666666669
15501,1.913618105068916,16.75,0.3510434531194566,720.5938505844983,0.0,0.0,28.0,11100.0,81.5,16.77,29.342857142857174
15502,1.7906579947404213,19.663366336633665,0.2843838595985792,703.3859997210673,4.0,0.25,20.0,12100.0,76.5,12.1425,29.40375000000003
15503,1.2073676692315871,16.59493670886076,0.2790298963106636,233.49965301540945,0.0,0.0,32.0,17200.0,75.25,14.64,29.16571428571432
15504,0.9600825551181796,16.73076923076923,0.3620189758092933,815.8763541224602,0.0,0.0,20.0,9400.0,81.0,10.4925,29.662857142857167
15507,0.287289782740495,15.36,0.606074460033572,0.0,0.0,0.0,44.0,36200.0,32.75,11.235,28.28285714285717
15509,0.9669196771662596,13.473684210526317,0.3536624971573145,0.0,0.0,0.0,12.0,15600.0,68.5,11.9325,28.691632653061248
15511,1.6046196558297403,12.75,0.3963880198675492,75.46024609286556,0.0,0.0,24.0,16600.0,73.75,0.0,28.99857142857145
15513,0.7911206607072073,34.23529411764706,0.264344073214698,0.0,0.0,0.0,24.0,30100.0,39.75,0.0,28.850952380952407
15514,0.0357293049783774,6.0,0.0759775558680571,156.3553227265872,1.0,1.0,4.0,32700.0,28.5,9.48,28.478095238095268
15515,1.1816426552990025,17.01219512195122,0.3582312568713847,297.2693398412776,1.0,1.0,4.0,22300.0,63.5,11.04,29.57571428571432
15516,1.72232244837503,16.56198347107438,0.3082453992890494,151.9777009935811,0.0,0.0,12.0,12900.0,78.5,11.2325,28.91428571428574
15517,0.1352519934999418,9.125,0.3406595545412795,220.07108867823064,1.0,1.0,12.0,23800.0,46.0,10.5225,29.1566666666667
15518,1.0995903133929286,17.12,0.4068776770957977,1307.0229091643637,2.0,0.5,4.0,22900.0,49.75,13.745,29.665714285714312
15519,2.0043375601107942,18.73469387755102,0.35414191206626,182.60676428439052,1.0,1.0,12.0,10900.0,80.5,15.9975,29.55816326530615
15520,2.324199257651012,19.73076923076923,0.267952938822134,146.1839552540176,2.0,0.5,12.0,12700.0,78.0,11.1825,29.54632653061228
15521,0.9810701945120722,14.962025316455696,0.3418904627193205,536.536893194774,2.0,0.6666666666666666,16.0,15300.0,64.25,0.0,29.697619047619085
15522,1.2431647423624457,11.333333333333334,0.3115271678412567,148.40024536461237,1.0,1.0,4.0,16800.0,74.5,0.0,29.30476190476193
15523,1.0650813478554586,14.647058823529411,0.2867125483978838,131.29735740286023,1.0,1.0,4.0,21400.0,56.75,0.0,29.5216666666667
15524,1.3234354545533946,17.37037037037037,0.2709680277473359,122.3016869646724,2.0,0.5,16.0,12400.0,78.0,15.99,29.252857142857174
15525,2.2207369024172623,12.84,0.4162875860085341,451.2515996144622,3.0,0.5,12.0,5800.0,86.75,10.333333,29.234285714285743
15526,1.5489147902295566,12.06060606060606,0.3687642479462009,733.0085676782636,0.0,0.0,20.0,6100.0,86.75,11.4425,28.69714285714289
15527,1.845085502525325,18.87878787878788,0.3389062308714068,381.2419141960714,4.0,0.25,16.0,11000.0,80.25,16.3275,29.083333333333364
15528,2.158903715698856,16.9811320754717,0.2937411444764265,1135.4187548079246,0.0,0.0,24.0,14900.0,75.5,13.8825,29.179795918367372
15529,1.8526753924737147,21.141509433962263,0.3897963880804202,312.1679297716651,1.0,1.0,20.0,14500.0,73.75,13.2125,29.43857142857146
15530,2.2321365167573903,32.723684210526315,0.3289827776519289,356.8857834012149,1.0,1.0,8.0,15700.0,74.5,10.3,29.29448979591839
15531,1.2280844590385844,14.25,0.3248132575247229,312.43281813097843,1.0,1.0,36.0,12700.0,80.5,0.0,29.257142857142888
15532,1.82393453611591,22.948051948051948,0.3179333704380563,798.1033692673466,0.0,0.0,24.0,13400.0,78.5,0.0,29.032857142857168
15533,1.7228711818293132,17.971698113207548,0.2553116323040827,14.982058599118782,0.0,0.0,20.0,19600.0,64.5,0.0,29.139523809523844
15534,1.381561650991998,16.024390243902438,0.3416013574556314,0.0,0.0,0.0,24.0,14900.0,75.75,14.3,28.637619047619086
15535,1.1308437678686274,12.642857142857142,0.4088279935273845,160.71459058405307,1.0,1.0,44.0,24800.0,61.75000000000001,10.5825,28.78142857142861
15536,1.204596456546426,15.296296296296296,0.3360359108940121,0.0,0.0,0.0,48.0,32700.0,50.0,7.4283333,28.751904761904783
15537,0.5647854857401975,17.289473684210527,0.3759012626473735,0.0,0.0,0.0,4.0,21800.0,54.25,9.66,28.268095238095263
15538,0.7655418373511428,16.094594594594593,0.3147926905973908,1086.7442399332283,0.0,0.0,4.0,21200.0,56.25,7.56,28.517619047619075
15539,0.0096474666621826,5.142857142857143,0.3215001461570524,53.95518904468317,0.0,0.0,4.0,18400.0,72.5,4.633333,28.28285714285718
15540,0.5513560222991517,12.439024390243905,0.2342349611143716,2864.7823384525177,0.0,0.0,24.0,29700.0,27.750000000000004,10.7975,28.701428571428604
15541,1.0436563047054408,14.952380952380953,0.3774518285993898,142.92698509092483,0.0,0.0,20.0,19900.0,45.5,9.87,28.98476190476193
15542,0.5790094861198207,10.407407407407408,0.3391086490760693,0.0,0.0,0.0,36.0,26500.0,45.0,6.1749997,28.61476190476193
15543,0.6048213723523531,9.0,0.4062363060536125,449.3290222794165,0.0,0.0,56.0,28200.0,57.75,13.81,29.12285714285717
15544,1.5626182249934053,21.344827586206897,0.3746074817958974,27.00086510570328,0.0,0.0,44.0,30400.0,53.5,11.4125,29.442380952380983
15545,1.3476240182512091,13.905,0.3669689163699173,215.61455299351445,2.0,0.9090909090909092,32.0,19700.0,70.0,13.5425,29.8566666666667
15546,1.6844940263978312,20.414634146341463,0.3054298462377487,136.64616154233542,0.0,0.0,44.0,16300.0,74.5,14.695,29.50041666666669
15547,1.4462281969730983,14.4140625,0.3436988965106001,76.6631287251571,2.0,0.5,8.0,10300.0,79.5,13.805,29.778095238095272
15548,1.3058537842441689,13.106796116504857,0.3787909949401395,21.189029509188085,2.0,0.5,28.0,17500.0,72.5,13.1,29.305238095238128
15549,1.39870769454028,14.314285714285717,0.4158384933627399,93.90257700868374,3.0,0.5,52.0,22900.0,66.75,13.1,29.559583333333364
15550,1.5798899579488486,17.32941176470588,0.3153134508644588,0.0,0.0,0.0,40.0,18600.0,68.75,12.525,29.39190476190479
15551,2.213294106495096,17.966101694915253,0.3486465562282508,0.0,0.0,0.0,24.0,13500.0,81.5,12.65,29.601904761904787
15552,1.6127902922121498,12.962686567164178,0.3702883492038076,34.81447493612066,0.0,0.0,52.0,20300.0,69.5,12.515,29.08500000000004
15553,1.1458564954909962,15.97222222222222,0.3055003645570314,152.32891530538282,0.0,0.0,12.0,21600.0,68.25,10.0925,29.42761904761908
15554,1.8113577581312628,14.78688524590164,0.4138115878396088,81.18133092450812,4.0,0.3333333333333333,24.0,11400.0,78.75,10.2825,29.80952380952384
15555,1.457247192602518,14.354430379746836,0.4036825254234533,4.599534502705152,2.0,0.75,16.0,16000.0,73.0,11.6875,29.0214285714286
15556,1.3263070953003055,17.39423076923077,0.3120593094389402,211.2964654583404,3.0,0.3333333333333333,20.0,18300.0,71.75,10.4875,29.08428571428574
15557,1.3467919115014009,27.82258064516129,0.3237268635699879,163.1885468831871,0.0,0.0,24.0,22800.0,51.24999999999999,11.205,28.722857142857173
15558,0.3005478823265988,15.6,0.3172102110692451,430.3281825152449,5.0,0.5,40.0,35000.0,32.25,13.3825,28.90761904761907
15559,0.9718333998858424,12.466666666666669,0.2942447393291111,427.4725374154865,0.0,0.0,32.0,23300.0,60.75000000000001,14.415,28.964761904761925
15560,1.182310116922049,17.80327868852459,0.3777010484216002,254.25442020408465,1.0,1.0,44.0,29900.0,53.0,12.0825,28.955238095238126
15561,0.5810953405991857,17.142857142857142,0.2133848392059015,79.52323157061927,0.0,0.0,40.0,25100.0,70.75,20.1725,29.10666666666669
15562,0.1811527255913716,6.0,0.2894676177028997,914.8439396490634,0.0,0.0,24.0,22700.0,61.5,19.2175,28.98809523809527
15563,1.2122364368107197,12.979591836734691,0.3823871762860692,236.72557582205488,0.0,0.0,32.0,20600.0,65.5,12.4175,29.002857142857174
15564,1.0057863878579183,9.695364238410596,0.42345268683156,396.6938013621324,0.0,0.0,16.0,18600.0,65.75,18.395,28.96952380952384
15575,0.0548962550338038,13.0,0.1763023991987025,0.0,0.0,0.0,24.0,32100.0,37.75,4.865,28.661428571428605
15666,1.001942096614011,31.5,0.2046145181015125,0.0,0.0,0.0,60.0,36500.0,39.75,5.9525,28.865918367346964
15676,0.2426665756200505,21.33333333333333,0.2665024884432342,0.0,0.0,0.0,44.0,34600.0,43.0,4.97,29.045918367346967
15679,0.4938623717921392,80.66666666666667,0.4206565894993351,0.0,0.0,0.0,52.0,29000.0,47.25,4.3125,28.946666666666697
15680,0.1303647256065969,14.68421052631579,0.4277219829026331,249.2148939319684,0.0,0.0,60.0,32800.0,39.0,7.835,28.878095238095263
15682,0.3679509675102433,18.375,0.3047056321099946,0.0,0.0,0.0,56.0,30600.0,48.75,14.635,29.396250000000027
15685,0.1209034232105918,16.5,0.3160291049714462,0.0,1.0,1.0,16.0,8200.0,84.75,6.755,29.20476190476193
15686,0.2170896797647915,15.833333333333334,0.2899557804335365,209.18280937787685,0.0,0.0,20.0,22700.0,67.25,4.6675,29.39761904761908
15687,0.1883314724993211,11.714285714285714,0.5746808512055535,658.7592641719383,0.0,0.0,12.0,32800.0,22.0,8.7075,29.50952380952384
15688,1.2822926292726216,25.77551020408164,0.2649284614375496,133.15130806567691,1.0,1.0,44.0,23400.0,65.25,4.1325,29.058571428571454
15689,0.656327069012209,14.732142857142858,0.3038780543980219,180.77183147726348,0.0,0.0,8.0,18800.0,50.24999999999999,3.8975,29.27952380952384
15690,0.2627749692770375,47.25,0.2094901615626776,1087.0241732656211,0.0,0.0,12.0,42400.0,12.75,8.075,28.994285714285745
15691,0.4179663337836891,33.4,0.340264885718561,56.240737544116605,0.0,0.0,52.0,33800.0,47.5,3.485,28.4719047619048
15692,0.0176197294257101,12.0,0.1997309560708893,0.0,0.0,0.0,40.0,19600.0,70.5,2.1125,28.82000000000003
15693,0.0068523989773348,12.0,0.2171065341324203,633.1539280930019,0.0,0.0,4.0,32000.0,47.25,4.8375,28.646666666666697
15695,0.6937417644812733,17.545454545454547,0.1859894369552382,0.0,0.0,0.0,48.0,21500.0,70.75,4.44,29.272083333333367
15698,0.3798287100365557,18.75,0.2402649477472453,129.14681697890816,0.0,0.0,56.0,34100.0,39.5,3.1125,28.677500000000027
15701,0.0022886516158326,9.0,0.2934968189579278,0.0,0.0,0.0,4.0,32700.0,17.0,2.155,28.369583333333363
16007,0.1924468308178384,31.714285714285715,0.6362408116552164,0.0,0.0,0.0,36.0,34100.0,19.0,4.9825,28.722857142857173
16009,0.4490946366747218,28.4,0.3176410769334499,0.0,0.0,0.0,72.0,34100.0,32.75,11.63,27.71571428571431
16010,0.0012314598187435,6.0,0.3265807675920686,0.0,0.0,0.0,60.0,35200.0,27.500000000000004,11.98,28.934489795918395
16012,0.0202150302874895,6.0,0.1997278408900563,0.0,0.0,0.0,52.0,37400.0,19.0,6.115,28.174285714285745
16090,0.0367454022171168,9.0,0.1944390285493296,433.0457073798314,0.0,0.0,76.0,32600.0,32.25,9.003333,29.358979591836764
16092,0.0638985516539401,12.0,0.1242506226196376,0.0,0.0,0.0,44.0,34700.0,54.50000000000001,5.185,28.84952380952384
16564,0.0996507388008218,18.0,0.1683646885466329,0.0,0.0,0.0,44.0,41500.0,12.0,3.9925,27.298571428571456
16566,0.0072928566586988,6.0,0.3103749524080091,0.0,0.0,0.0,4.0,20900.0,51.5,3.0425,26.601904761904795
16567,0.0504800775987701,6.0,0.3950718573291344,0.0,0.0,0.0,60.0,30600.0,58.75,1.395,27.152857142857165
16568,0.002613652871095,6.0,0.440037839481681,0.0,0.0,0.0,16.0,14600.0,68.0,1.0925,26.65523809523813
16569,0.4874256042585108,6.375,0.3432516520918194,0.0,0.0,0.0,4.0,31300.0,29.75,1.3325,27.815306122449005
16570,0.0265116978003849,6.75,0.4266556597515346,0.0,0.0,0.0,8.0,9800.0,76.75,2.405,27.762244897959214
16571,0.0096653753179404,6.0,0.3026963835664991,0.0,0.0,0.0,16.0,13300.0,73.0,1.0975,27.79244897959187
16572,0.3710679626134602,6.307086614173229,0.4162355681969182,0.0,0.0,0.0,44.0,29600.0,39.0,1.4975,27.071904761904797
16573,0.0468966103718478,6.0,0.3758209810108537,0.0,0.0,0.0,36.0,27200.0,65.5,2.435,28.08571428571432
16577,0.0016017512262446,6.0,0.4202673910193899,0.0,0.0,0.0,4.0,20500.0,56.00000000000001,7.71,27.623333333333363
16578,0.0245286950485195,6.0,0.7803352958994497,0.0,0.0,0.0,40.0,32400.0,28.000000000000004,2.6275,27.367142857142888
16579,0.0639888656132771,6.0,0.3099165754443522,0.0,0.0,0.0,48.0,25400.0,54.25,2.7625,26.7439285714286
16580,0.0843834379169415,6.0,0.4955361843289808,0.0,0.0,0.0,36.0,42800.0,24.0,9.805,27.3414285714286
16581,0.3437958502320476,6.16751269035533,0.4148043990423392,0.0,0.0,0.0,48.0,35500.0,27.750000000000004,1.965,27.11612244897962
16582,0.1470038197994628,6.555555555555555,0.2513886136910698,0.0,0.0,0.0,44.0,28800.0,33.75,3.7825,26.54000000000003
16584,0.0217485994670578,6.0,0.4495071172096538,0.0,0.0,0.0,4.0,35200.0,14.249999999999998,8.558333,28.705714285714315
16585,0.0374430221078154,6.0,0.1831745218266656,0.0,0.0,0.0,60.0,34800.0,20.25,16.3275,28.685238095238123
16587,0.0276633877103657,6.0,0.2202371429791928,152.27938196193264,0.0,0.0,28.0,30600.0,30.0,7.4583335,28.733333333333366
16588,0.4797078558658056,6.857142857142857,0.2569532658315981,0.0,0.0,0.0,76.0,23800.0,66.25,12.37,29.02952380952384
16589,0.1673674744053885,6.0,0.2847433810522509,0.0,0.0,0.0,48.0,24600.0,39.25,8.3725,28.678571428571452
16591,0.0246007787213698,9.0,0.1187843428635677,0.0,0.0,0.0,56.0,40000.0,16.0,11.2975,27.87163265306125
16592,0.4098584709945072,6.075,0.3199270311012334,371.6496188992018,0.0,0.0,36.0,30000.0,25.25,11.64,28.21190476190479
16593,0.1939574530331657,6.0,0.3845848550844341,0.0,0.0,0.0,40.0,27800.0,32.5,10.31,27.265238095238125
16594,0.0276345928067258,6.0,0.2211138439998971,71.77222238440173,0.0,0.0,8.0,18100.0,63.74999999999999,1.3275,27.80476190476193
16604,0.0406545948074357,6.0,0.3374376119979924,0.0,0.0,0.0,4.0,15300.0,73.5,1.69,26.560476190476223
16605,0.1911896006320958,5.941176470588236,0.4751714178785736,0.0,0.0,0.0,68.0,42600.0,27.750000000000004,6.1525,27.342857142857167
16606,0.1037669169395195,6.1875,0.3935126274612038,0.0,0.0,0.0,44.0,28600.0,37.75,1.7775,26.570476190476217
16607,0.430921835132354,6.147540983606557,0.2895497615504065,0.0,0.0,0.0,44.0,26300.0,32.5,5.7,26.8054166666667
16608,0.3667104645789426,6.0,0.3468809788575892,0.0,0.0,0.0,44.0,23800.0,48.5,2.15,26.761428571428603
16609,0.2475985914140906,6.0,0.2155684556273307,0.0,0.0,0.0,60.0,41600.0,19.0,6.465,27.30380952380955
16610,1.0726505078269055,6.728971962616822,0.2290003587644483,0.0,0.0,0.0,60.0,27500.0,55.50000000000001,5.4525,26.852083333333365
16611,0.3514294509120977,6.333333333333333,0.418761433046771,0.0,0.0,0.0,52.0,41400.0,16.25,0.0,27.228095238095268
16612,0.2838032819233673,5.951612903225806,0.2877159638076243,0.0,0.0,0.0,60.0,45200.0,16.25,0.0,26.958750000000027
16613,0.0179675104268384,6.0,0.2062898248246646,159.51522362102722,0.0,0.0,20.0,25700.0,52.0,0.0,27.059047619047647
16614,0.0389149978730965,6.0,0.2129450685238754,0.0,0.0,0.0,44.0,32100.0,36.5,7.1866665,27.821904761904797
16615,0.3443980731252478,7.0,0.343319732823321,0.0,0.0,0.0,16.0,28100.0,51.74999999999999,14.19,27.76666666666669
16616,0.4792489790841103,5.941176470588236,0.3380559283712449,0.0,0.0,0.0,56.0,26200.0,45.0,4.8175,27.714761904761936
16617,0.0842359172195793,6.0,0.3425298614791502,69.48605342589022,0.0,0.0,28.0,31400.0,21.5,4.2433333,27.86190476190479
16618,0.5351928147145099,7.532608695652174,0.2700628977499607,4.864312260826292,0.0,0.0,44.0,35400.0,27.250000000000004,12.35,28.04523809523813
16619,0.2876682474921974,7.2,0.2374928106709972,0.0,0.0,0.0,36.0,32200.0,26.75,2.9575,27.28809523809527
16620,0.1043134027345935,7.5,0.2644201562323042,22.532734778557145,0.0,0.0,32.0,24500.0,57.25,2.1033332,27.98285714285717
16621,0.3391679856119538,6.75,0.2627627258496562,0.0,0.0,0.0,4.0,32900.0,34.75,0.0,28.981428571428605
16622,0.0185247785036483,6.6,0.2748881025839407,0.0,0.0,0.0,8.0,34800.0,29.5,0.0,28.41476190476194
16623,0.1497251094295963,7.285714285714286,0.3727552748482418,0.0,0.0,0.0,28.0,36800.0,23.5,0.0,27.14047619047621
16634,0.3559203286199612,6.0,0.2839801038178657,0.0,0.0,0.0,60.0,31400.0,38.0,5.195,27.17047619047622
16635,0.1326392451237497,7.2,0.3408073897030804,0.0,0.0,0.0,32.0,32800.0,22.5,5.0325,27.40238095238098
16636,0.2064542140872681,6.0,0.3106618595710734,9.89297064814968,0.0,0.0,60.0,37500.0,15.75,6.335,27.4754166666667
16637,0.2436930986267116,6.931034482758621,0.2321120502510634,189.314973738963,0.0,0.0,44.0,34200.0,16.5,7.6875,27.59791666666669
16638,0.3327421263616216,6.171428571428572,0.2509736210045625,269.6376435708078,0.0,0.0,40.0,30800.0,26.5,7.6125,27.73714285714289
16639,0.3186314178898393,8.0,0.4158107519463237,0.0,0.0,0.0,28.0,27900.0,26.25,4.655,27.55190476190479
16640,0.0638375085924901,6.0,0.3581708830676604,0.0,0.0,0.0,32.0,30600.0,48.25,12.68,27.91238095238099
16641,0.7726249205474683,6.75,0.3314230647146789,72.75915967133889,0.0,0.0,44.0,19100.0,65.0,8.8225,28.18809523809526
16642,0.6765692527394119,8.564516129032258,0.248820054548451,0.0,0.0,0.0,60.0,39400.0,37.75,11.6,27.6229166666667
16643,0.0223316298411416,6.0,0.2184736174208852,0.0,0.0,0.0,16.0,30700.0,33.5,13.42,27.55775510204085
16644,0.0059775492729646,6.0,0.3738994510082429,0.0,0.0,0.0,4.0,8800.0,78.0,1.6683334,28.819047619047645
16645,0.04341753175029,6.0,0.2894202601803507,0.0,0.0,0.0,4.0,22000.0,25.5,2.5975,27.44285714285717
16646,0.9601066771004572,8.4,0.2260932081821609,0.0,0.0,0.0,8.0,15200.0,47.5,5.1625,29.282380952380976
16647,0.3883244371261626,7.736842105263157,0.3904362557362636,0.0,0.0,0.0,8.0,25100.0,35.25,8.705,29.31095238095241
16649,0.0738956221677002,6.0,0.3361053809916101,0.0,0.0,0.0,24.0,21100.0,65.75,3.49,27.338095238095267
16650,0.0978053574834126,7.25,0.2877492562847712,0.0,0.0,0.0,4.0,24500.0,41.25,3.5583334,28.740476190476222
16651,0.8644962171183086,8.20253164556962,0.278924782521231,0.0,0.0,0.0,4.0,28200.0,19.75,7.93,28.205238095238126
16652,0.0168567730230325,4.0,0.3319989333672701,0.0,0.0,0.0,4.0,20400.0,46.0,9.185,28.88428571428574
16653,0.1050074398543671,5.769230769230769,0.2850779029075379,0.0,0.0,0.0,56.0,28200.0,23.0,11.7375,28.572857142857163
16728,0.0024067317093208,6.0,0.2347825821594059,0.0,0.0,0.0,60.0,30600.0,46.5,10.1325,28.56387755102044
16744,0.169722170114568,42.0,0.2035053647140165,0.0,0.0,0.0,52.0,30800.0,42.75,6.795,28.15081632653064
16758,1.1301698246067262,26.5945945945946,0.3781397371621483,0.0,0.0,0.0,28.0,23200.0,60.0,7.915,28.70285714285717
16760,0.3760485885995842,15.782608695652174,0.2719260156774734,0.0,0.0,0.0,28.0,7900.0,85.0,9.22,29.37095238095241
16761,0.0479623341718561,18.0,0.2611313820507713,0.0,0.0,0.0,52.0,25200.0,60.0,9.4575,28.92000000000003
16763,1.05959800682187,15.26086956521739,0.2440043013959284,0.0,0.0,0.0,32.0,12800.0,73.25,9.535,29.46571428571432
16764,0.6290358680522828,7.875,0.309776569509136,0.0,0.0,0.0,56.0,29500.0,58.25,13.3775,28.952448979591875
16765,0.1780849952282172,6.638297872340425,0.2846351409157954,130.20184023598182,0.0,0.0,76.0,37500.0,36.25,12.875,28.065000000000023
16766,0.0160108431231939,9.0,0.1182679288943333,712.7947054318854,0.0,0.0,12.0,14000.0,56.49999999999999,9.7425,27.71428571428574
16767,0.587097902532126,11.2,0.2288759864222315,0.0,0.0,0.0,48.0,23300.0,55.50000000000001,11.1175,28.92952380952384
16768,0.6183380057753245,9.72,0.1571997759836581,23.60579184359728,0.0,0.0,56.0,23700.0,63.24999999999999,13.1125,27.95708333333337
16774,0.5333282749013598,6.333333333333333,0.3109953728771288,0.0,0.0,0.0,32.0,25900.0,56.99999999999999,7.9016666,28.90224489795921
16775,0.6900755952239962,7.952380952380952,0.2323298672457585,0.0,0.0,0.0,72.0,23600.0,66.0,12.1375,28.72918367346942
16776,0.2470730487043025,6.970588235294118,0.3579653565561185,0.0,0.0,0.0,68.0,36100.0,16.75,10.84,28.790952380952408
16777,0.1603054988700022,6.0,0.2568261741954585,134.86402876177186,0.0,0.0,44.0,28100.0,39.75,6.603333,28.414761904761928
16778,0.3682367613118714,6.552631578947368,0.2556795306557594,0.0,0.0,0.0,56.0,29400.0,39.75,9.7075,28.6566666666667
16788,0.0231154199707446,12.0,0.1829099235028747,0.0,0.0,0.0,4.0,39800.0,22.75,6.49,29.19619047619051
16792,0.0414748955844879,12.0,0.3043379034182193,0.0,0.0,0.0,4.0,29400.0,33.5,4.113333,28.44095238095241
16793,0.972678794780344,15.515625,0.2881982607097997,0.0,0.0,0.0,20.0,25700.0,52.0,8.1125,28.67952380952384
16806,0.0036723771910191,6.0,0.2939012344851665,0.0,0.0,0.0,56.0,37900.0,21.0,9.6025,28.6929166666667
16808,1.7327680156584755,23.73417721518988,0.3401193519724944,0.0,0.0,0.0,40.0,26400.0,59.75,9.3975,29.252857142857174
16809,0.6519321899799129,22.5,0.3320736171065936,0.0,0.0,0.0,56.0,32900.0,61.5,14.775,28.65000000000003
16811,0.7186135937354569,30.11111111111111,0.2481720684512284,0.0,0.0,0.0,52.0,24600.0,59.0,9.31,29.181904761904796
16814,0.0385922073973283,18.0,1.2354152114215244,359.8705468101422,0.0,0.0,8.0,35600.0,25.5,3.9316666,28.500000000000032
16816,0.205838987700315,17.4,0.4561207893449651,0.0,0.0,0.0,36.0,26100.0,55.25,7.3175,28.875714285714324
16838,0.0050496942129274,6.0,0.2770351170127588,0.0,0.0,0.0,36.0,30900.0,43.75,7.9075,28.592857142857174
16845,0.0539696033822046,12.0,0.3108990073140313,0.0,0.0,0.0,60.0,28700.0,44.25,7.1575,28.84333333333336
16846,0.1937003005030952,12.6,0.2567258806755393,169.1593276494321,0.0,0.0,24.0,20300.0,41.5,5.5225,27.950000000000028
16847,0.0309051260042743,18.0,0.2375543668956126,0.0,0.0,0.0,32.0,23600.0,55.50000000000001,4.601667,28.5814285714286
16848,0.2760063763894642,9.794117647058824,0.3312385635823943,0.0,0.0,0.0,24.0,14900.0,70.0,7.81,28.8814285714286
16851,0.0211916737642105,18.0,0.1513369356248841,0.0,0.0,0.0,28.0,10300.0,83.5,8.1275,28.6314285714286
16857,0.1450281658114725,18.0,0.5037204495567795,263.58989398963206,0.0,0.0,56.0,30400.0,44.0,6.8025,28.617142857142888
16863,0.0936598922839274,9.0,0.1244465416938613,363.9317348733711,0.0,0.0,40.0,27000.0,59.25,8.2525,28.9329166666667
16869,0.2176249207676535,33.0,0.8866093806326977,0.0,0.0,0.0,60.0,20300.0,70.75,8.02,29.5166666666667
16872,0.5347355135462227,46.5,0.3012762140822635,0.0,0.0,0.0,52.0,26800.0,50.0,8.7525,29.030000000000022
16874,0.1158200072396929,18.0,0.1942809889745116,0.0,0.0,0.0,44.0,22700.0,64.0,8.95,29.55285714285717
16875,0.2049873729320978,15.0,0.3722909805106977,0.0,0.0,0.0,64.0,34100.0,53.5,8.9575,29.079523809523835
16876,0.1303013820697373,25.2,0.3165773655669732,0.0,0.0,0.0,40.0,17300.0,75.5,9.335,29.43571428571432
16877,0.5219030498240711,15.702127659574469,0.3711232669263447,0.0,0.0,0.0,36.0,22000.0,70.75,9.2325,29.579047619047657
16878,0.348766791128282,16.0,0.2305352743235038,209.07295139468545,0.0,0.0,56.0,23200.0,67.75,8.2125,29.49571428571432
16879,0.6175482617363871,25.32,0.3245900488726857,0.0,0.0,0.0,12.0,7000.0,86.25,8.075,29.33000000000003
16880,0.2069128447956615,28.09090909090909,0.2698947679543794,0.0,0.0,0.0,56.0,25700.0,60.25,9.455,29.554285714285747
16883,0.114604817289929,33.0,0.1660387223029684,0.0,0.0,0.0,20.0,18700.0,53.75,7.7475,28.60952380952385
16886,0.0887345606715927,9.0,0.435327537194345,230.82560771275536,0.0,0.0,20.0,25500.0,64.0,7.7925,28.320833333333365
16887,0.0037924133432021,3.0,0.5173956618692171,349.2003595135251,0.0,0.0,32.0,23500.0,67.5,9.3325,29.80714285714288
16894,0.0384600417332596,30.0,0.1571648484146723,1239.091492927403,0.0,0.0,52.0,26300.0,58.25,9.4025,28.87857142857146
16901,0.720261767426188,14.0625,0.2302636474358485,0.0,0.0,0.0,4.0,22500.0,60.75000000000001,16.535,29.29040816326534
16902,0.5756171343900475,15.23076923076923,0.2105765214487201,0.0,0.0,0.0,36.0,17900.0,44.75,16.605,28.94428571428574
16903,0.950451698931018,26.36842105263158,0.2842775761147967,0.0,0.0,0.0,8.0,27400.0,48.0,16.725,29.177755102040845
16911,0.1328683505850086,21.6,0.2603236614647554,20.79362487299777,0.0,0.0,4.0,38000.0,15.75,11.563333,29.097755102040843
16913,1.0754350375273607,21.8125,0.3795595325883996,489.5629692876487,0.0,0.0,28.0,35900.0,36.25,16.185,29.10673469387758
16916,0.8115214261707082,16.153846153846153,0.2627041153956215,0.0,0.0,0.0,24.0,17600.0,76.25,9.72,29.33904761904765
16917,0.609448363969431,20.571428571428573,0.2298698974907296,79.94860935505372,0.0,0.0,36.0,15000.0,78.0,15.4725,29.466190476190512
16918,0.7291170461275239,15.4,0.3155961105523132,501.8111454714346,0.0,0.0,12.0,11200.0,79.0,10.6525,29.48047619047621
16919,0.8980588054200498,20.289473684210527,0.2386928522587574,162.5846533884627,0.0,0.0,8.0,11200.0,79.25,15.135,29.57619047619051
16920,0.0174900977789409,15.0,0.5553415416941192,75.39771269747463,0.0,0.0,24.0,32800.0,32.0,4.075,29.04333333333336
16921,0.8849935860663432,14.271428571428572,0.2662628181818727,0.0,0.0,0.0,24.0,15800.0,73.75,19.715,29.70020408163268
16923,0.6677720322927323,16.764705882352942,0.2738498352115454,0.0,0.0,0.0,8.0,19000.0,61.25000000000001,28.795,29.606326530612275
16933,0.1946714875605525,6.0,0.2990913526129112,138.13497358764212,0.0,0.0,8.0,26700.0,44.5,6.2275,29.09625000000004
